Datetime,Location,Item,TransactionQty
06/13/19 10:30:32 AM,L3,I17,-1424
06/13/19 10:31:28 AM,L3,I12,-810
06/13/19 10:31:54 AM,L3,I13,-96
06/13/19 12:55:56 PM,L3,I18,-684
06/13/19 12:56:09 PM,L3,I19,-823
06/14/18 10:25:51 AM,L3,I12,-810
06/14/18 10:26:39 AM,L3,I13,-96
06/14/18 10:27:06 AM,L3,I14,-2000
06/14/18 10:28:23 AM,L3,I15,-14463
06/14/18 10:29:06 AM,L3,I17,-1201
06/14/18 10:33:04 AM,L3,I18,-1300
06/14/18 10:33:18 AM,L3,I19,-1650
06/14/21 09:52:56 AM,L3,I16,-60
06/14/21 09:59:14 AM,L3,I15,-14017
06/14/21 10:00:22 AM,L3,I17,-1113
06/14/21 10:01:10 AM,L3,I20,-310
06/14/21 10:04:53 AM,L3,I12,-405
06/15/20 01:44:52 PM,L3,I18,-684
06/15/20 01:45:16 PM,L3,I19,-823
06/15/20 09:45:25 AM,L3,I15,-14819
06/15/20 09:46:58 AM,L3,I17,-1246
06/15/21 10:02:17 AM,L3,I16,-120
06/15/21 10:04:10 AM,L3,I14,-2000
06/15/21 10:05:05 AM,L3,I15,-15975
06/15/21 10:05:31 AM,L3,I17,-1646
06/15/21 10:06:17 AM,L3,I12,-810
06/15/21 10:06:41 AM,L3,I13,-96
06/16/20 08:40:25 AM,L3,I16,-72
06/16/20 08:44:07 AM,L3,I15,-15305
06/16/20 08:45:03 AM,L3,I17,-1157
06/16/20 08:45:52 AM,L3,I20,-310
06/16/21 07:56:42 AM,L3,I18,-4608
06/16/21 07:57:06 AM,L3,I19,-3292
06/16/21 10:12:00 AM,L3,I16,-24
06/16/21 10:13:55 AM,L3,I15,-16332
06/16/21 10:14:54 AM,L3,I17,-1513
06/16/21 10:15:58 AM,L3,I12,-405
06/16/21 10:16:16 AM,L3,I13,-48
06/17/19 07:12:44 AM,L3,I18,-1368
06/17/19 09:58:02 AM,L3,I15,-17712
06/17/19 09:59:07 AM,L3,I17,-2359
06/17/19 09:59:33 AM,L3,I12,-1620
06/17/19 10:00:03 AM,L3,I13,-192
06/17/20 10:00:55 AM,L3,I16,-60
06/17/20 10:12:34 AM,L3,I14,-2200
06/17/20 10:33:20 AM,L3,I15,-10413
06/17/20 10:37:53 AM,L3,I17,-1335
06/17/20 10:43:02 AM,L3,I20,-310
06/17/20 10:43:42 AM,L3,I12,-810
06/17/20 10:46:07 AM,L3,I13,-192
06/17/21 09:52:33 AM,L3,I14,-2000
06/17/21 09:53:17 AM,L3,I15,-17249
06/17/21 09:53:39 AM,L3,I17,-1558
06/17/21 09:54:19 AM,L3,I20,-620
06/17/21 10:01:37 AM,L3,I12,-810
06/17/21 10:01:58 AM,L3,I13,-96
06/18/18 01:43:12 PM,L3,I18,-1300
06/18/18 11:16:28 AM,L3,I15,-12968
06/18/18 11:18:58 AM,L3,I17,-1424
06/18/19 05:05:27 AM,L3,I12,-810
06/18/19 05:06:44 AM,L3,I13,-96
06/18/19 09:30:50 AM,L3,I15,-15628
06/18/19 09:31:12 AM,L3,I17,-1424
06/18/19 12:50:52 PM,L3,I18,-1368
06/18/20 10:01:15 AM,L3,I16,-24
06/18/20 10:03:36 AM,L3,I15,-18424
06/18/20 10:03:56 AM,L3,I17,-1468
06/18/21 09:37:32 AM,L3,I15,-15753
06/18/21 09:38:06 AM,L3,I17,-1602
06/19/18 09:56:45 AM,L3,I16,-120
06/19/18 09:59:42 AM,L3,I15,-16420
06/19/18 10:00:19 AM,L3,I17,-1113
06/19/18 11:32:04 AM,L3,I18,-1300
06/19/18 11:32:48 AM,L3,I19,-823
06/19/19 09:24:33 AM,L3,I14,-2000
06/19/19 09:53:33 AM,L3,I15,-15530
06/19/19 09:54:02 AM,L3,I17,-1646
06/19/19 11:35:24 AM,L3,I18,-1368
06/19/19 11:36:47 AM,L3,I19,-1646
06/20/18 10:24:19 AM,L3,I18,-2257
06/20/18 10:47:20 AM,L3,I16,-36
06/20/18 10:49:28 AM,L3,I12,-405
06/20/18 10:50:06 AM,L3,I13,-48
06/20/18 10:51:52 AM,L3,I14,-2000
06/20/18 10:54:00 AM,L3,I15,-16465
06/20/18 10:54:27 AM,L3,I17,-1468
06/20/19 09:45:38 AM,L3,I16,-24
06/20/19 09:56:59 AM,L3,I15,-16198
06/20/19 09:57:21 AM,L3,I17,-1157
06/20/19 09:58:51 AM,L3,I12,-310
06/20/19 09:59:16 AM,L3,I13,-48
06/20/19 10:21:42 AM,L3,I18,-1368
06/20/19 10:22:03 AM,L3,I19,-1646
06/21/18 09:31:26 AM,L3,I16,-12
06/21/18 09:32:58 AM,L3,I20,-710
06/21/18 09:34:04 AM,L3,I15,-15613
06/21/18 09:34:26 AM,L3,I17,-1291
06/21/21 09:20:27 AM,L3,I15,-12137
06/21/21 09:20:48 AM,L3,I20,-310
06/21/21 09:21:38 AM,L3,I12,-810
06/21/21 09:21:59 AM,L3,I13,-96
06/22/20 10:11:40 AM,L3,I16,-84
06/22/20 10:14:25 AM,L3,I15,-15643
06/22/20 10:14:48 AM,L3,I17,-1513
06/22/20 10:16:21 AM,L3,I12,-405
06/22/20 10:16:42 AM,L3,I13,-48
06/22/20 11:49:45 AM,L3,I19,-1646
06/22/21 09:17:00 AM,L3,I15,-19237
06/22/21 09:17:50 AM,L3,I17,-1602
06/22/21 09:18:20 AM,L3,I12,-405
06/23/20 09:33:47 AM,L3,I15,-12727
06/23/20 09:34:10 AM,L3,I17,-979
06/23/20 09:35:18 AM,L3,I12,-405
06/23/20 09:35:41 AM,L3,I13,-48
06/23/20 09:50:30 AM,L3,I18,-1368
06/23/21 09:49:33 AM,L3,I16,-24
06/23/21 09:51:49 AM,L3,I14,-2000
06/23/21 09:52:49 AM,L3,I15,-16198
06/23/21 09:53:24 AM,L3,I17,-1513
06/23/21 09:53:47 AM,L3,I20,-310
06/23/21 09:54:59 AM,L3,I12,-810
06/23/21 09:55:21 AM,L3,I13,-144
06/24/19 09:44:04 AM,L3,I14,-2000
06/24/19 09:45:24 AM,L3,I15,-20568
06/24/19 09:46:13 AM,L3,I17,-2626
06/24/19 09:47:39 AM,L3,I20,-620
06/24/19 09:49:11 AM,L3,I12,-905
06/24/19 09:49:37 AM,L3,I13,-96
06/24/20 09:33:50 AM,L3,I14,-2000
06/24/20 09:35:05 AM,L3,I15,-12727
06/24/20 09:35:55 AM,L3,I17,-1024
06/24/20 09:36:25 AM,L3,I20,-310
06/24/20 09:36:48 AM,L3,I12,-405
06/24/20 09:37:08 AM,L3,I13,-48
06/24/21 10:49:59 AM,L3,I16,-132
06/24/21 11:03:26 AM,L3,I15,-17400
06/24/21 11:04:13 AM,L3,I17,-1557
06/24/21 11:05:59 AM,L3,I13,-48
06/24/21 11:29:32 AM,L3,I18,-1368
06/25/18 10:39:16 AM,L3,I16,-12
06/25/18 10:42:33 AM,L3,I15,-11615
06/25/18 10:42:54 AM,L3,I17,-801
06/25/19 09:41:52 AM,L3,I15,-14641
06/25/19 09:42:14 AM,L3,I17,-1379
06/25/19 09:42:36 AM,L3,I12,-810
06/25/19 09:42:54 AM,L3,I13,-96
06/25/20 09:34:03 AM,L3,I15,-13573
06/25/20 09:35:46 AM,L3,I17,-1246
06/25/20 10:03:02 AM,L3,I18,-1368
06/25/20 10:03:33 AM,L3,I19,-1646
06/25/21 06:31:16 AM,L3,I15,-2730
06/25/21 09:03:22 AM,L3,I15,-19910
06/25/21 09:04:00 AM,L3,I17,-1513
06/26/18 10:00:46 AM,L3,I16,-24
06/26/18 10:02:50 AM,L3,I12,-810
06/26/18 10:03:36 AM,L3,I13,-96
06/26/18 10:05:33 AM,L3,I14,-2000
06/26/18 10:07:13 AM,L3,I15,-14374
06/26/18 10:25:43 AM,L3,I17,-1068
06/26/18 12:49:50 PM,L3,I18,-1368
06/26/18 12:50:08 PM,L3,I19,-823
06/26/19 10:16:27 AM,L3,I15,-16376
06/26/19 10:16:54 AM,L3,I17,-1380
06/26/19 10:17:32 AM,L3,I12,-810
06/26/19 10:18:09 AM,L3,I13,-96
06/26/19 12:37:13 PM,L3,I18,-1368
06/26/19 12:37:37 PM,L3,I19,-1646
06/27/18 07:09:45 AM,L3,I12,-810
06/27/18 07:10:14 AM,L3,I13,-96
06/27/18 09:59:07 AM,L3,I15,-13856
06/27/18 10:00:22 AM,L3,I17,-1335
06/27/18 10:48:34 AM,L3,I19,-823
06/27/19 01:40:19 PM,L3,I19,-1646
06/27/19 09:39:33 AM,L3,I14,-1000
06/27/19 09:40:45 AM,L3,I15,-16905
06/27/19 09:41:04 AM,L3,I17,-1468
06/27/19 09:42:01 AM,L3,I12,-405
06/27/19 09:43:04 AM,L3,I13,-48
06/28/18 09:19:57 AM,L3,I15,-14061
06/28/18 09:20:20 AM,L3,I17,-1290
06/28/18 12:43:44 PM,L3,I19,-400
06/28/21 02:07:30 PM,L3,I16,-72
06/28/21 02:08:50 PM,L3,I15,-5230
06/28/21 02:09:38 PM,L3,I17,-223
06/28/21 02:10:05 PM,L3,I20,-310
06/28/21 02:12:52 PM,L3,I12,-1620
06/28/21 02:13:16 PM,L3,I13,-144
06/28/21 11:20:02 AM,L3,I18,-1368
06/28/21 11:20:14 AM,L3,I19,-1646
06/29/20 10:39:36 AM,L3,I15,-9667
06/29/20 10:42:35 AM,L3,I12,-810
06/29/20 10:42:57 AM,L3,I13,-192
06/29/21 03:25:46 PM,L3,I14,-2000
06/29/21 03:26:34 PM,L3,I15,-16166
06/29/21 03:27:03 PM,L3,I17,-1201
06/29/21 03:27:21 PM,L3,I20,-620
06/29/21 09:47:19 AM,L3,I18,-1368
06/29/21 09:47:44 AM,L3,I19,-1646
06/30/20 10:05:18 AM,L3,I14,-1550
06/30/20 10:06:37 AM,L3,I15,-14374
06/30/20 10:06:56 AM,L3,I17,-1691
06/30/20 11:34:22 AM,L3,I18,-1368
06/30/20 11:34:42 AM,L3,I19,-823
06/30/21 10:08:26 AM,L3,I15,-17191
06/30/21 10:09:14 AM,L3,I17,-1869
07/01/20 09:55:52 AM,L3,I16,-12
07/01/20 09:57:57 AM,L3,I15,-13796
07/01/20 09:58:20 AM,L3,I17,-1335
07/01/20 10:18:34 AM,L3,I20,-310
07/01/20 10:30:16 AM,L3,I19,-1646
07/01/21 07:49:28 AM,L3,I15,-16540
07/01/21 07:49:49 AM,L3,I17,-1424
07/01/21 07:50:29 AM,L3,I12,-810
07/01/21 07:50:48 AM,L3,I13,-96
07/02/20 09:51:48 AM,L3,I16,-48
07/02/20 10:20:09 AM,L3,I15,-12236
07/02/20 10:20:29 AM,L3,I17,-1112
07/02/20 10:22:05 AM,L3,I12,-810
07/02/20 10:22:40 AM,L3,I13,-96
07/06/21 11:43:39 AM,L3,I15,-14104
07/06/21 11:43:57 AM,L3,I14,-1809
07/06/21 11:44:23 AM,L3,I17,-1068
07/06/21 11:44:40 AM,L3,I20,-310
07/09/19 10:33:29 AM,L3,I16,-48
07/09/19 10:35:53 AM,L3,I14,-2000
07/09/19 10:37:55 AM,L3,I15,-12015
07/09/19 10:38:20 AM,L3,I17,-1069
07/09/19 10:39:26 AM,L3,I12,-405
07/09/19 10:39:44 AM,L3,I13,-48
07/10/18 02:58:56 PM,L3,I18,-623
07/10/18 02:59:07 PM,L3,I19,-823
07/10/18 07:22:53 AM,L3,I20,-355
07/10/18 09:56:24 AM,L3,I16,-12
07/10/18 10:00:18 AM,L3,I14,-2000
07/10/18 10:02:25 AM,L3,I15,-10680
07/10/18 10:03:48 AM,L3,I17,-935
07/10/19 10:49:35 AM,L3,I16,-12
07/10/19 10:52:27 AM,L3,I15,-13394
07/10/19 10:53:42 AM,L3,I17,-2046
07/10/19 10:54:41 AM,L3,I12,-1620
07/10/19 10:55:07 AM,L3,I13,-192
07/11/18 10:07:33 AM,L3,I16,-72
07/11/18 10:08:49 AM,L3,I15,-14485
07/11/18 10:09:13 AM,L3,I17,-1513
07/11/19 10:34:47 AM,L3,I16,-24
07/11/19 10:35:52 AM,L3,I14,-2000
07/11/19 10:37:04 AM,L3,I15,-13839
07/11/19 10:37:27 AM,L3,I17,-1024
07/11/19 10:37:48 AM,L3,I20,-620
07/11/19 10:38:55 AM,L3,I12,-405
07/11/19 10:39:20 AM,L3,I13,-48
07/12/18 10:59:47 AM,L3,I16,-72
07/12/18 11:00:09 AM,L3,I20,-355
07/12/18 11:00:40 AM,L3,I14,-2000
07/12/18 11:01:47 AM,L3,I15,-16910
07/12/18 11:02:16 AM,L3,I17,-1824
07/12/18 11:03:06 AM,L3,I12,-405
07/12/18 11:03:36 AM,L3,I13,-48
07/12/21 03:07:24 PM,L3,I18,-1368
07/12/21 03:07:39 PM,L3,I19,-1646
07/12/21 10:29:56 AM,L3,I16,-24
07/12/21 10:31:12 AM,L3,I14,-2000
07/12/21 10:33:15 AM,L3,I15,-993
07/12/21 10:33:45 AM,L3,I17,-709
07/13/20 09:34:18 AM,L3,I14,-2000
07/13/20 09:35:32 AM,L3,I15,-11458
07/13/20 09:35:58 AM,L3,I17,-1335
07/13/20 09:37:06 AM,L3,I12,-810
07/13/20 09:37:34 AM,L3,I13,-48
07/13/21 09:20:13 AM,L3,I15,-18165
07/13/21 09:20:31 AM,L3,I17,-979
07/14/20 02:35:58 PM,L3,I19,-823
07/14/20 09:56:39 AM,L3,I15,-12860
07/14/20 09:57:00 AM,L3,I17,-1469
07/14/20 09:57:18 AM,L3,I20,-310
07/14/20 09:59:24 AM,L3,I12,-405
07/14/20 09:59:52 AM,L3,I13,-48
07/14/21 09:58:49 AM,L3,I15,-15694
07/14/21 09:59:14 AM,L3,I17,-2225
07/14/21 09:59:35 AM,L3,I20,-310
07/14/21 10:00:35 AM,L3,I12,-810
07/14/21 10:00:55 AM,L3,I13,-96
07/15/19 02:52:04 PM,L3,I19,-1646
07/15/19 09:54:03 AM,L3,I16,-24
07/15/19 09:59:39 AM,L3,I15,-21984
07/15/19 10:00:00 AM,L3,I17,-2314
07/15/19 10:00:26 AM,L3,I12,-810
07/15/19 10:00:50 AM,L3,I13,-96
07/15/20 01:14:57 PM,L3,I18,-1368
07/15/20 09:21:10 AM,L3,I16,-96
07/15/20 09:22:23 AM,L3,I15,-14005
07/15/20 09:23:11 AM,L3,I17,-1157
07/15/20 09:24:12 AM,L3,I12,-405
07/15/20 09:24:34 AM,L3,I13,-96
07/15/21 01:56:22 PM,L3,I18,-1368
07/15/21 09:47:59 AM,L3,I16,-132
07/15/21 09:48:38 AM,L3,I14,-1204
07/15/21 09:49:25 AM,L3,I15,-16161
07/15/21 09:49:47 AM,L3,I17,-1647
07/16/18 02:49:27 PM,L3,I18,-2736
07/16/18 10:15:23 AM,L3,I15,-16928
07/16/18 10:19:43 AM,L3,I17,-1246
07/16/19 09:30:14 AM,L3,I18,-1368
07/16/19 09:30:38 AM,L3,I19,-1646
07/16/19 10:25:36 AM,L3,I16,-12
07/16/19 10:26:53 AM,L3,I14,-2000
07/16/19 10:28:30 AM,L3,I15,-14951
07/16/19 10:28:53 AM,L3,I17,-1468
07/16/19 10:30:28 AM,L3,I12,-405
07/16/19 10:30:48 AM,L3,I13,-48
07/16/20 09:24:13 AM,L3,I15,-13439
07/16/20 09:24:36 AM,L3,I17,-1379
07/16/20 09:29:53 AM,L3,I20,-310
07/16/21 07:30:44 AM,L3,I15,-15424
07/16/21 07:31:09 AM,L3,I17,-1157
07/17/18 09:34:39 AM,L3,I16,-24
07/17/18 09:38:03 AM,L3,I14,-2000
07/17/18 09:39:25 AM,L3,I15,-16509
07/17/18 09:39:50 AM,L3,I17,-1780
07/17/18 09:40:37 AM,L3,I20,-355
07/17/19 01:03:35 PM,L3,I18,-1368
07/17/19 01:03:57 PM,L3,I19,-1646
07/17/19 09:44:31 AM,L3,I16,-168
07/17/19 09:47:03 AM,L3,I15,-15664
07/17/19 09:47:56 AM,L3,I17,-1647
07/17/19 09:48:46 AM,L3,I12,-405
07/17/19 09:49:05 AM,L3,I13,-48
07/18/18 10:23:20 AM,L3,I16,-48
07/18/18 10:28:20 AM,L3,I15,-18201
07/18/18 10:29:03 AM,L3,I17,-1647
07/18/18 10:29:37 AM,L3,I20,-355
07/18/19 02:53:47 PM,L3,I18,-1368
07/18/19 10:04:03 AM,L3,I15,-14907
07/18/19 10:04:32 AM,L3,I17,-1250
07/18/19 10:04:59 AM,L3,I20,-310
07/18/19 10:06:13 AM,L3,I12,-1215
07/18/19 10:06:35 AM,L3,I13,-144
07/19/18 09:41:45 AM,L3,I15,-18280
07/19/18 09:42:21 AM,L3,I17,-1201
07/19/18 10:32:45 AM,L3,I18,-1300
07/19/18 11:03:34 AM,L3,I14,-2000
07/19/21 01:57:25 PM,L3,I18,-1368
07/19/21 09:21:28 AM,L3,I15,-3359
07/19/21 09:22:01 AM,L3,I17,-222
07/19/21 09:24:56 AM,L3,I20,-620
07/19/21 09:29:54 AM,L3,I12,-810
07/19/21 09:30:17 AM,L3,I13,-96
07/20/20 01:43:46 PM,L3,I18,-1368
07/20/20 01:44:01 PM,L3,I19,-823
07/20/20 09:39:34 AM,L3,I16,-48
07/20/20 09:41:08 AM,L3,I15,-19002
07/20/20 09:42:10 AM,L3,I17,-1736
07/20/20 09:43:13 AM,L3,I12,-810
07/20/20 09:43:32 AM,L3,I13,-96
07/20/21 09:45:38 AM,L3,I16,-12
07/20/21 09:46:45 AM,L3,I14,-2000
07/20/21 09:47:37 AM,L3,I15,-16914
07/20/21 09:48:00 AM,L3,I17,-1602
07/20/21 09:48:42 AM,L3,I12,-810
07/20/21 09:49:07 AM,L3,I13,-96
07/20/21 12:39:53 PM,L3,I18,-1368
07/20/21 12:40:16 PM,L3,I19,-1646
07/21/20 09:22:11 AM,L3,I15,-11547
07/21/20 09:22:35 AM,L3,I17,-1379
07/21/20 09:25:53 AM,L3,I12,-405
07/21/20 09:26:55 AM,L3,I13,-48
07/21/20 12:26:13 PM,L3,I19,-823
07/21/21 09:27:08 AM,L3,I16,-12
07/21/21 09:28:07 AM,L3,I15,-16814
07/21/21 09:28:27 AM,L3,I17,-1558
07/21/21 09:28:47 AM,L3,I20,-310
07/21/21 09:29:19 AM,L3,I12,-405
07/21/21 09:29:39 AM,L3,I13,-48
07/22/19 10:18:28 AM,L3,I14,-2000
07/22/19 10:19:39 AM,L3,I15,-15628
07/22/19 10:20:21 AM,L3,I17,-1780
07/22/19 10:21:06 AM,L3,I20,-310
07/22/20 09:06:25 AM,L3,I16,-36
07/22/20 09:07:23 AM,L3,I14,-2000
07/22/20 09:08:28 AM,L3,I15,-11258
07/22/20 09:08:50 AM,L3,I17,-1024
07/22/21 01:41:47 PM,L3,I18,-1368
07/22/21 01:42:07 PM,L3,I19,-823
07/22/21 10:04:46 AM,L3,I15,-17229
07/22/21 10:05:54 AM,L3,I17,-1424
07/22/21 10:06:55 AM,L3,I12,-405
07/23/18 09:46:13 AM,L3,I15,-19713
07/23/18 09:46:41 AM,L3,I17,-1647
07/23/18 09:50:30 AM,L3,I12,-810
07/23/18 09:50:54 AM,L3,I13,-96
07/23/18 12:39:53 PM,L3,I18,-1900
07/23/18 12:40:04 PM,L3,I19,-823
07/23/19 09:47:53 AM,L3,I15,-12593
07/23/19 09:48:16 AM,L3,I17,-1602
07/23/19 09:53:53 AM,L3,I12,-1215
07/23/19 09:54:13 AM,L3,I13,-144
07/23/20 01:30:53 PM,L3,I18,-1368
07/23/20 01:31:16 PM,L3,I19,-1646
07/23/20 10:27:41 AM,L3,I15,-13484
07/23/20 10:28:03 AM,L3,I17,-1335
07/23/20 10:29:05 AM,L3,I12,-810
07/23/20 10:29:28 AM,L3,I13,-96
07/24/18 10:51:36 AM,L3,I20,-355
07/24/18 10:53:22 AM,L3,I15,-17488
07/24/18 10:54:36 AM,L3,I17,-1468
07/24/18 10:55:57 AM,L3,I12,-405
07/24/18 10:56:23 AM,L3,I13,-48
07/24/19 09:29:39 AM,L3,I15,-15042
07/24/19 09:30:34 AM,L3,I12,-405
07/24/19 09:30:58 AM,L3,I13,-48
07/25/18 10:38:57 AM,L3,I14,-2000
07/25/18 10:40:49 AM,L3,I15,-17702
07/25/18 10:42:13 AM,L3,I17,-1647
07/25/19 09:34:50 AM,L3,I16,-48
07/25/19 09:38:37 AM,L3,I14,-940
07/25/19 09:39:57 AM,L3,I15,-13827
07/25/19 09:40:36 AM,L3,I17,-2448
07/25/19 09:41:47 AM,L3,I12,-810
07/25/19 09:42:11 AM,L3,I13,-96
07/26/18 10:06:14 AM,L3,I18,-623
07/26/18 10:06:25 AM,L3,I19,-823
07/26/18 10:54:24 AM,L3,I15,-14730
07/26/18 10:54:54 AM,L3,I17,-1987
07/26/18 12:55:01 PM,L3,I16,-48
07/26/18 12:56:37 PM,L3,I12,-405
07/26/18 12:56:56 PM,L3,I13,-48
07/26/21 05:57:44 AM,L3,I15,-16382
07/26/21 05:58:10 AM,L3,I17,-1513
07/26/21 09:43:26 AM,L3,I16,-24
07/26/21 09:46:12 AM,L3,I14,-2000
07/26/21 09:47:46 AM,L3,I15,-2202
07/26/21 09:48:36 AM,L3,I20,-620
07/26/21 09:50:16 AM,L3,I12,-810
07/26/21 09:51:54 AM,L3,I13,-144
07/27/20 09:41:42 AM,L3,I16,-36
07/27/20 09:43:17 AM,L3,I15,-15748
07/27/20 09:44:00 AM,L3,I17,-1157
07/27/20 09:44:22 AM,L3,I20,-310
07/27/20 11:35:39 AM,L3,I18,-1368
07/27/20 11:36:08 AM,L3,I19,-1646
07/27/21 02:22:43 PM,L3,I18,-1368
07/27/21 02:23:06 PM,L3,I19,-1646
07/27/21 09:54:26 AM,L3,I16,-204
07/27/21 09:55:29 AM,L3,I15,-16503
07/27/21 09:55:54 AM,L3,I17,-1468
07/27/21 09:56:13 AM,L3,I20,-310
07/27/21 09:56:55 AM,L3,I12,-405
07/27/21 09:57:12 AM,L3,I13,-48
07/28/20 09:50:58 AM,L3,I16,-156
07/28/20 09:52:25 AM,L3,I14,-2000
07/28/20 09:53:46 AM,L3,I15,-12193
07/28/20 09:54:39 AM,L3,I17,-1246
07/28/20 09:55:22 AM,L3,I12,-810
07/28/20 09:55:43 AM,L3,I13,-48
07/28/21 10:13:01 AM,L3,I15,-17023
07/28/21 10:13:31 AM,L3,I17,-1513
07/28/21 10:13:52 AM,L3,I12,-405
07/28/21 10:14:10 AM,L3,I13,-96
07/29/19 01:04:20 PM,L3,I19,-1609
07/29/19 09:07:47 AM,L3,I15,-15086
07/29/19 09:08:13 AM,L3,I17,-2136
07/29/19 09:08:57 AM,L3,I12,-1620
07/29/19 09:09:20 AM,L3,I13,-192
07/29/20 10:13:51 AM,L3,I16,-36
07/29/20 10:14:53 AM,L3,I15,-12059
07/29/20 10:15:11 AM,L3,I17,-1233
07/29/21 08:23:06 AM,L3,I16,-60
07/29/21 08:24:05 AM,L3,I14,-2000
07/29/21 08:24:54 AM,L3,I15,-16333
07/29/21 08:26:07 AM,L3,I17,-1246
07/29/21 08:26:46 AM,L3,I12,-405
07/29/21 08:27:03 AM,L3,I13,-48
07/30/18 01:57:04 PM,L3,I18,-1286
07/30/18 01:58:29 PM,L3,I19,-1685
07/30/18 10:05:13 AM,L3,I16,-24
07/30/18 10:08:58 AM,L3,I15,-18604
07/30/18 10:10:10 AM,L3,I17,-2358
07/30/19 10:05:52 AM,L3,I15,-15174
07/30/19 10:06:26 AM,L3,I17,-1735
07/30/19 10:07:35 AM,L3,I20,-310
07/30/19 10:08:52 AM,L3,I12,-1620
07/30/19 10:09:36 AM,L3,I13,-192
07/30/20 11:49:52 AM,L3,I18,-1368
07/30/20 12:48:04 PM,L3,I16,-12
07/30/20 12:50:17 PM,L3,I15,-5658
07/30/20 12:50:39 PM,L3,I17,-801
07/30/20 12:56:44 PM,L3,I12,-1620
07/30/20 12:57:04 PM,L3,I13,-144
07/31/18 02:44:41 PM,L3,I18,-2300
07/31/18 02:44:59 PM,L3,I19,-1200
07/31/18 10:07:09 AM,L3,I20,-355
07/31/18 10:08:06 AM,L3,I16,-60
07/31/18 10:09:40 AM,L3,I14,-2000
07/31/18 10:10:45 AM,L3,I15,-17310
07/31/18 10:11:09 AM,L3,I17,-1513
07/31/19 10:22:34 AM,L3,I16,-120
07/31/19 10:24:28 AM,L3,I14,-2000
07/31/19 10:29:41 AM,L3,I15,-14532
07/31/19 10:34:05 AM,L3,I17,-1113
07/31/19 10:34:58 AM,L3,I12,-405
07/31/19 10:35:22 AM,L3,I13,-48
07/31/19 12:41:25 PM,L3,I19,-1646
08/01/18 10:55:45 AM,L3,I16,-12
08/01/18 10:57:36 AM,L3,I15,-15665
08/01/18 10:58:25 AM,L3,I17,-1380
08/01/18 12:44:12 PM,L3,I18,-623
08/01/19 09:24:35 AM,L3,I16,-24
08/01/19 09:29:40 AM,L3,I15,-14373
08/01/19 09:30:11 AM,L3,I17,-1691
08/01/19 09:31:20 AM,L3,I20,-310
08/01/19 09:31:52 AM,L3,I12,-1620
08/01/19 09:32:25 AM,L3,I13,-48
08/02/18 10:06:18 AM,L3,I14,-2000
08/02/18 10:08:40 AM,L3,I15,-16977
08/02/18 10:10:40 AM,L3,I17,-1824
08/02/21 04:57:09 AM,L3,I15,-17601
08/02/21 04:58:24 AM,L3,I17,-1558
08/02/21 09:29:16 AM,L3,I15,-6124
08/02/21 09:30:56 AM,L3,I17,-267
08/02/21 09:33:41 AM,L3,I12,-810
08/02/21 09:33:59 AM,L3,I13,-96
08/03/20 10:13:16 AM,L3,I14,-2000
08/03/20 10:14:22 AM,L3,I15,-10064
08/03/20 10:14:42 AM,L3,I17,-756
08/03/20 10:15:01 AM,L3,I20,-310
08/03/20 10:15:23 AM,L3,I12,-405
08/03/21 09:37:14 AM,L3,I16,-24
08/03/21 09:57:39 AM,L3,I15,-15712
08/03/21 09:58:12 AM,L3,I17,-1557
08/03/21 09:58:30 AM,L3,I20,-620
08/04/20 09:39:14 AM,L3,I15,-8346
08/04/20 09:40:06 AM,L3,I17,-757
08/04/20 09:41:18 AM,L3,I12,-810
08/04/20 09:41:36 AM,L3,I13,-96
08/04/21 09:27:23 AM,L3,I14,-2300
08/04/21 09:28:30 AM,L3,I15,-17290
08/04/21 09:29:31 AM,L3,I17,-1469
08/04/21 09:29:52 AM,L3,I20,-310
08/04/21 09:30:34 AM,L3,I12,-405
08/04/21 10:59:47 AM,L3,I18,-1368
08/04/21 11:00:11 AM,L3,I19,-1646
08/04/21 11:09:45 AM,L3,I18,-1368
08/04/21 11:10:08 AM,L3,I19,-1646
08/05/19 03:44:59 PM,L3,I18,-1368
08/05/19 03:45:17 PM,L3,I19,-1646
08/05/19 09:39:55 AM,L3,I15,-14152
08/05/19 09:40:17 AM,L3,I17,-1290
08/05/19 09:41:34 AM,L3,I13,-96
08/05/20 10:01:32 AM,L3,I16,-12
08/05/20 10:07:53 AM,L3,I15,-14848
08/05/20 10:08:16 AM,L3,I17,-979
08/05/20 10:09:01 AM,L3,I20,-310
08/05/20 10:09:49 AM,L3,I12,-405
08/05/20 10:10:13 AM,L3,I13,-48
08/05/21 09:06:41 AM,L3,I16,-12
08/05/21 09:07:38 AM,L3,I15,-14767
08/05/21 09:08:05 AM,L3,I17,-890
08/05/21 09:08:51 AM,L3,I12,-810
08/05/21 09:09:10 AM,L3,I13,-96
08/06/18 08:29:35 AM,L3,I18,-1246
08/06/18 10:17:15 AM,L3,I16,-48
08/06/18 10:19:49 AM,L3,I15,-16999
08/06/18 10:20:15 AM,L3,I17,-1914
08/06/18 10:21:27 AM,L3,I20,-355
08/06/18 10:22:19 AM,L3,I12,-355
08/06/18 10:23:45 AM,L3,I13,-96
08/06/19 09:34:04 AM,L3,I16,-36
08/06/19 09:35:13 AM,L3,I14,-2000
08/06/19 09:36:43 AM,L3,I15,-14041
